"Duration","Distance","Latitude","Longitude","AltitudeOriginal","AltitudeCorrected","OriginalPace","HeartRate","Cadence","PowerCalculated",
"1","3.90749","43.683306","-79.279066","127","131","486","158","82","168",
"1","3.90926","43.683296","-79.279087","127","131","489","158","82","168",
"1","3.91104","43.683279","-79.279098","127","131","492","158","82","168",
"1","3.91281","43.683269","-79.279119","127","130","495","158","82","172",
"1","3.91459","43.683258","-79.27913","127","130","496","158","82","176",
"1","3.91653","43.683247","-79.279152","127","130","496","158","82","180",
"1","3.91855","43.683242","-79.279173","127","130","495","158","82","182",
"1","3.92058","43.683231","-79.279194","127","130","494","159","82","184",
"1","3.9227","43.68322","-79.279216","127","130","492","159","82","187",
"1","3.92482","43.68321","-79.279237","127","130","491","159","82","191",
"1","3.92711","43.683199","-79.27927","127","130","486","159","82","194",
"1","3.92953","43.683188","-79.279291","127","130","482","159","82","190",
"1","3.93194","43.683183","-79.279312","127","130","481","158","82","186",
"1","3.93372","43.683172","-79.279334","127","130","483","158","82","183",
"1","3.9355","43.683167","-79.279366","127","130","485","158","82","183",
"1","3.9374","43.683161","-79.279388","127","130","484","158","82","184",
"1","3.93943","43.683156","-79.279409","127","130","484","158","82","188",
"1","3.94146","43.683151","-79.279441","127","130","480","158","82","192",
"1","3.9444","43.683145","-79.279463","127","130","472","158","82","195",
"1","3.94743","43.68314","-79.279495","127","130","465","158","82","196",
"1","3.95028","43.68314","-79.279516","127","130","462","158","82","197",
"1","3.9528","43.683145","-79.279549","127","130","460","158","82","197",
"1","3.95532","43.683151","-79.279581","127","130","458","158","82","197",
"1","3.95814","43.683167","-79.279602","127","130","454","158","81","197",
"1","3.96103","43.683183","-79.279624","127","130","450","158","80","196",
"1","3.96368","43.683199","-79.279645","127","130","453","158","79","195",
"1","3.96554","43.68321","-79.279677","127","130","456","158","77","195",
"1","3.96741","43.683226","-79.279699","127","130","460","158","76","194",
"1","3.96914","43.683242","-79.279709","127","130","463","158","75","193",
"1","3.97081","43.683263","-79.279731","127","130","466","158","74","194",
"1","3.97266","43.683279","-79.279742","127","130","468","158","74","194",
"1","3.97573","43.683301","-79.279752","127","130","468","159","75","194",
"1","3.9788","43.683317","-79.279774","127","130","469","159","76","193",
"1","3.98132","43.683333","-79.279785","126","130","469","159","77","192",
"1","3.98342","43.683349","-79.279806","126","130","470","159","79","191",
"1","3.98552","43.683365","-79.279827","126","130","471","159","80","189",
"1","3.98754","43.683376","-79.279838","126","130","471","159","81","187",
"1","3.98957","43.683392","-79.279849","126","130","473","159","82","186",
"1","3.9915","43.683408","-79.27987","126","130","477","159","82","185",
"1","3.99333","43.683424","-79.279881","126","130","481","159","82","182",
"1","3.99516","43.68344","-79.279892","126","130","482","160","82","178",
"1","3.99729","43.683462","-79.279903","126","130","481","160","82","175",
"1","3.99945","43.683478","-79.279913","126","130","480","160","82","174",
"1","4.00157","43.683494","-79.279924","126","130","480","160","82","174",
"1","4.00359","43.68351","-79.279924","126","130","480","161","82","174",
"1","4.00562","43.683532","-79.279935","126","130","481","161","82","174",
"1","4.00738","43.683548","-79.279945","126","130","484","161","82","175",
"1","4.00907","43.683564","-79.279956","126","130","488","161","82","171",
"1","4.01094","43.68358","-79.279967","126","130","486","161","82","168",
"1","4.01341","43.683596","-79.279967","126","130","481","161","82","168",
"1","4.01588","43.683612","-79.279978","126","130","478","161","82","169",
"1","4.0182","43.683628","-79.279999","126","130","476","161","82","171",
"1","4.02045","43.683639","-79.28001","126","130","473","161","82","172",
"1","4.02263","43.683655","-79.280031","126","130","475","161","82","173",
"1","4.02429","43.683671","-79.280042","126","130","478","161","82","174",
"1","4.02595","43.683687","-79.280053","126","130","481","161","82","175",
"1","4.02761","43.683698","-79.280074","126","130","485","161","82","176",
"1","4.02925","43.683714","-79.280074","126","130","489","161","82","176",
"1","4.03089","43.68373","-79.280085","126","130","491","161","82","176",
"1","4.03265","43.683752","-79.280085","126","130","493","161","82","177",
"1","4.03441","43.683768","-79.280085","126","130","495","161","82","179",
"1","4.03627","43.683789","-79.280085","126","130","495","161","82","180",
"1","4.03825","43.683811","-79.280085","126","130","495","161","82","181",
"1","4.04023","43.683827","-79.280085","126","130","492","161","82","181",
"1","4.04272","43.683848","-79.280085","126","130","486","161","82","182",
"1","4.04528","43.683864","-79.280085","126","130","481","161","82","182",
"1","4.04776","43.683886","-79.280085","126","130","478","161","82","181",
"1","4.05009","43.683902","-79.280085","126","130","476","161","83","181",
"1","4.05241","43.683923","-79.280096","126","130","474","161","83","181",
"1","4.05454","43.683945","-79.280096","126","130","475","161","83","181",
"1","4.0566","43.683961","-79.280096","126","130","476","161","84","183",
"1","4.05869","43.683982","-79.280106","126","130","476","161","84","184",
"1","4.06085","43.683998","-79.280106","126","130","475","161","84","183",
"1","4.06302","43.68402","-79.280106","126","130","474","161","84","180",
"1","4.0654","43.684041","-79.280106","126","130","473","161","84","179",
"1","4.0679","43.684057","-79.280106","126","130","472","161","84","180",
"1","4.07033","43.684079","-79.280106","126","130","472","161","84","181",
"1","4.07213","43.684095","-79.280117","126","130","472","161","83","181",
"1","4.07393","43.684116","-79.280117","126","130","472","161","83","180",
"1","4.07602","43.684132","-79.280117","126","130","473","161","83","180",
"1","4.07835","43.684154","-79.280117","126","130","473","161","82","178",
"1","4.08069","43.68417","-79.280117","126","130","473","161","81","176",
"1","4.0829","43.684191","-79.280117","126","130","472","161","80","174",
"1","4.0851","43.684207","-79.280128","126","130","471","161","80","173",
"1","4.08728","43.684224","-79.280117","126","130","472","161","79","172",
"1","4.08942","43.684245","-79.280117","126","130","473","161","78","172",
"1","4.09156","43.684261","-79.280128","126","130","478","161","78","171",
"1","4.09271","43.684277","-79.280128","126","130","489","160","80","171",
"1","4.09372","43.684293","-79.280139","126","130","502","160","81","170",
"1","4.09502","43.684309","-79.280149","126","130","506","159","82","170",
"1","4.097","43.684326","-79.28016","126","130","509","159","83","168",
"1","4.09898","43.684342","-79.28016","126","130","512","159","84","166",
"1","4.10082","43.684358","-79.280171","126","130","515","159","85","164",
"1","4.10261","43.684374","-79.280171","126","130","517","159","85","164",
"1","4.10443","43.68439","-79.280182","126","130","516","159","84","164",
"1","4.10641","43.684406","-79.280182","126","130","514","159","84","163",
"1","4.10839","43.684422","-79.280192","126","130","512","160","83","161",
"1","4.11041","43.684438","-79.280192","126","130","511","160","83","159",
"1","4.11245","43.684454","-79.280203","126","130","510","160","82","158",
"1","4.11447","43.68447","-79.280203","126","130","509","160","82","157",
"1","4.11634","43.684486","-79.280214","126","130","509","160","82","156",
"1","4.11821","43.684503","-79.280214","126","130","509","161","82","156",
"1","4.12017","43.684519","-79.280224","126","130","508","161","82","156",
"1","4.12221","43.684535","-79.280235","126","130","507","161","82","159",
"1","4.12426","43.684551","-79.280235","126","130","507","161","82","163",
"1","4.12606","43.684567","-79.280246","126","130","507","160","82","166",
"1","4.12786","43.684583","-79.280246","126","130","508","160","82","168",
"1","4.12967","43.684604","-79.280257","126","130","508","160","82","170",
"1","4.13151","43.684621","-79.280257","126","130","509","160","82","168",
"1","4.13335","43.684631","-79.280267","126","130","509","160","82","167",
"1","4.13512","43.684647","-79.280289","126","130","510","160","82","166",
"1","4.13689","43.684653","-79.2803","126","130","510","160","82","166",
"1","4.13867","43.684658","-79.280332","126","130","512","160","82","166",
"1","4.14049","43.684658","-79.280353","126","130","513","160","82","168",
"1","4.14231","43.684653","-79.280375","126","130","513","160","80","170",
"1","4.14435","43.684647","-79.280396","126","130","511","160","77","171",
"1","4.14647","43.684637","-79.280428","126","130","509","160","74","173",
"1","4.14859","43.684631","-79.28045","126","130","507","160","71","174",
"1","4.15073","43.684626","-79.280471","126","130","504","160","68","174",
"1","4.15287","43.684615","-79.280493","126","130","503","160","65","174",
"1","4.15528","43.68461","-79.280525","126","130","504","160","62","173",
"1","4.15786","43.684599","-79.280546","126","130","505","160","62","173",
"1","4.16035","43.684588","-79.280568","126","130","509","160","65","173",
"1","4.16174","43.684578","-79.280589","126","130","515","160","68","173",
"1","4.16313","43.684562","-79.280611","127","130","520","160","71","174",
"1","4.16483","43.684551","-79.280632","127","130","520","160","74","174",
"1","4.16683","43.684535","-79.280643","127","130","519","160","77","175",
"1","4.16884","43.684519","-79.280654","127","130","513","160","79","175",
"1","4.17148","43.684497","-79.280664","127","130","502","160","81","176",
"1","4.17415","43.684481","-79.280664","127","130","491","160","81","177",
"1","4.17669","43.68446","-79.280675","127","130","489","160","81","178",
"1","4.17903","43.684444","-79.280686","127","130","488","160","81","179",
"1","4.18138","43.684422","-79.280697","127","130","488","160","81","179",
"1","4.18339","43.684406","-79.280707","127","130","490","159","81","180",
"1","4.18534","43.684385","-79.280718","127","130","493","159","82","181",
"1","4.18726","43.684368","-79.280729","127","130","495","158","82","182",
"1","4.1891","43.684352","-79.280739","127","130","498","158","82","181",
"1","4.19095","43.684336","-79.28075","127","130","500","157","82","179",
"1","4.19293","43.68432","-79.280761","127","130","501","157","82","178",
"1","4.19496","43.684299","-79.280772","127","130","501","156","82","183",
"1","4.19698","43.684283","-79.280782","127","130","502","156","82","187",
"1","4.19895","43.684267","-79.280793","127","130","502","156","82","190",
"1","4.20092","43.684245","-79.280804","127","130","502","156","82","191",
"1","4.20298","43.684229","-79.280804","127","130","500","157","82","192",
"1","4.20511","43.684213","-79.280815","127","130","498","157","82","191",
"1","4.20725","43.684197","-79.280825","127","130","495","157","82","190",
"1","4.20956","43.684181","-79.280836","127","130","491","158","82","189",
"1","4.21187","43.684159","-79.280847","127","130","487","158","82","187",
"1","4.21429","43.684148","-79.280868","127","130","483","158","82","186",
"1","4.21682","43.684132","-79.28089","127","130","479","158","82","187",
"1","4.21934","43.684127","-79.280911","127","130","478","158","82","187",
"1","4.22139","43.684122","-79.280943","127","130","479","158","82","188",
"1","4.2234","43.684116","-79.280965","127","130","480","158","82","188",
"1","4.2257","43.684116","-79.280997","127","130","474","158","82","189",
"1","4.22845","43.684122","-79.281029","127","130","469","158","82","189",
"1","4.2312","43.684127","-79.281051","127","130","464","158","82","189",
"1","4.23364","43.684132","-79.281083","127","130","463","158","82","189",
"1","4.23601","43.684138","-79.281104","127","130","461","158","82","190",
"1","4.23839","43.684148","-79.281136","127","130","460","158","82","191",
"1","4.24075","43.684159","-79.281158","127","130","460","158","82","186",
"1","4.24311","43.68417","-79.281179","127","130","460","158","82","180",
"1","4.24518","43.684181","-79.281211","127","130","463","158","82","176",
"1","4.24713","43.684186","-79.281233","127","130","466","158","82","176",
"1","4.24911","43.684197","-79.281265","127","130","467","158","82","175",
"1","4.25124","43.684202","-79.281287","127","130","468","158","82","173",
"1","4.25337","43.684213","-79.281308","127","130","468","158","82","170",
"1","4.25543","43.684218","-79.28134","127","130","470","158","82","167",
"1","4.25745","43.684224","-79.281362","127","130","472","158","82","166",
